HCP_ID,Name,Specialty,Region,Prescribing_Trend,Research_Involvement,Engagement_Score
HCP43812,HCP_Name_43812,Dermatology,West,High,Yes,Low
HCP43813,HCP_Name_43813,Cardiology,South,High,Yes,Low
HCP43814,HCP_Name_43814,General Practice,West,High,Yes,Medium
HCP43815,HCP_Name_43815,Cardiology,West,High,Yes,Medium
HCP43816,HCP_Name_43816,Pediatrics,West,High,No,Low
HCP43817,HCP_Name_43817,Cardiology,North,Medium,No,High
HCP43818,HCP_Name_43818,Cardiology,East,Medium,Yes,High
HCP43819,HCP_Name_43819,General Practice,Central,Low,No,High
HCP43820,HCP_Name_43820,Cardiology,South,Medium,No,Medium
HCP43821,HCP_Name_43821,Cardiology,West,High,Yes,Low
HCP43822,HCP_Name_43822,Dermatology,Central,Low,Yes,Low
HCP43823,HCP_Name_43823,Dermatology,North,High,Yes,Low
HCP43824,HCP_Name_43824,General Practice,East,Low,Yes,Medium
HCP43825,HCP_Name_43825,Oncology,Central,Low,Yes,High
HCP43826,HCP_Name_43826,Dermatology,East,Medium,No,Medium
HCP43827,HCP_Name_43827,General Practice,South,High,No,Medium
HCP43828,HCP_Name_43828,Oncology,East,High,No,Medium
HCP43829,HCP_Name_43829,Dermatology,West,High,No,Low
HCP43830,HCP_Name_43830,Cardiology,South,Low,Yes,Medium
HCP43831,HCP_Name_43831,General Practice,East,Medium,Yes,Medium
HCP43832,HCP_Name_43832,Cardiology,East,High,No,High
HCP43833,HCP_Name_43833,General Practice,East,Low,Yes,High
HCP43834,HCP_Name_43834,Dermatology,West,Low,No,High
HCP43835,HCP_Name_43835,Dermatology,East,Medium,No,High
HCP43836,HCP_Name_43836,Cardiology,South,Low,Yes,High
HCP43837,HCP_Name_43837,Dermatology,Central,High,No,High
HCP43838,HCP_Name_43838,Dermatology,East,Medium,No,Medium
HCP43839,HCP_Name_43839,Cardiology,North,Medium,No,Low
HCP43840,HCP_Name_43840,Dermatology,East,Medium,Yes,High
HCP43841,HCP_Name_43841,Pediatrics,North,Medium,No,Medium
HCP43842,HCP_Name_43842,Cardiology,East,Low,Yes,Medium
HCP43843,HCP_Name_43843,Oncology,West,Medium,Yes,High
HCP43844,HCP_Name_43844,Neurology,Central,High,No,Low
HCP43845,HCP_Name_43845,Cardiology,Central,Medium,Yes,Medium
HCP43846,HCP_Name_43846,Pediatrics,East,Medium,Yes,Low
HCP43847,HCP_Name_43847,Pediatrics,South,Medium,No,Low
HCP43848,HCP_Name_43848,General Practice,Central,Medium,No,High
HCP43849,HCP_Name_43849,Neurology,West,Medium,Yes,Medium
HCP43850,HCP_Name_43850,Oncology,North,Low,Yes,High
HCP43851,HCP_Name_43851,General Practice,Central,Medium,Yes,Medium
HCP43852,HCP_Name_43852,General Practice,Central,Medium,Yes,High
HCP43853,HCP_Name_43853,Pediatrics,South,Low,Yes,Low
HCP43854,HCP_Name_43854,General Practice,North,High,Yes,Medium
HCP43855,HCP_Name_43855,Oncology,East,Medium,No,High
HCP43856,HCP_Name_43856,Cardiology,South,Low,No,Medium
HCP43857,HCP_Name_43857,Dermatology,Central,Low,Yes,Medium
HCP43858,HCP_Name_43858,Oncology,West,High,No,Medium
HCP43859,HCP_Name_43859,Dermatology,Central,Medium,No,Low
HCP43860,HCP_Name_43860,Dermatology,Central,High,Yes,Low
HCP43861,HCP_Name_43861,Neurology,East,Low,Yes,Low
HCP43862,HCP_Name_43862,Neurology,West,Medium,Yes,Medium
HCP43863,HCP_Name_43863,Dermatology,South,Medium,Yes,High
HCP43864,HCP_Name_43864,Oncology,South,Medium,No,High
HCP43865,HCP_Name_43865,Oncology,Central,Medium,Yes,High
HCP43866,HCP_Name_43866,Neurology,South,Medium,No,Low
HCP43867,HCP_Name_43867,Pediatrics,West,High,Yes,High
HCP43868,HCP_Name_43868,Pediatrics,East,High,Yes,Low
HCP43869,HCP_Name_43869,Dermatology,East,High,No,High
HCP43870,HCP_Name_43870,Neurology,West,High,No,High
HCP43871,HCP_Name_43871,Pediatrics,East,High,No,Low
HCP43872,HCP_Name_43872,Neurology,North,High,Yes,Low
HCP43873,HCP_Name_43873,Neurology,North,Low,Yes,Low
HCP43874,HCP_Name_43874,Oncology,East,Low,Yes,Medium
HCP43875,HCP_Name_43875,General Practice,South,Medium,Yes,Medium
HCP43876,HCP_Name_43876,General Practice,West,Low,No,Low
HCP43877,HCP_Name_43877,Neurology,West,Medium,Yes,Medium
HCP43878,HCP_Name_43878,Pediatrics,West,Medium,No,High
HCP43879,HCP_Name_43879,Oncology,South,Low,Yes,Low
HCP43880,HCP_Name_43880,Cardiology,Central,Medium,No,Medium
HCP43881,HCP_Name_43881,Pediatrics,Central,Medium,Yes,Low
HCP43882,HCP_Name_43882,Oncology,West,Medium,No,Medium
HCP43883,HCP_Name_43883,Neurology,South,Medium,Yes,Medium
HCP43884,HCP_Name_43884,Neurology,North,Medium,Yes,Medium
HCP43885,HCP_Name_43885,Cardiology,North,Low,No,Low
HCP43886,HCP_Name_43886,Cardiology,South,High,Yes,Medium
HCP43887,HCP_Name_43887,Dermatology,East,Medium,Yes,High
HCP43888,HCP_Name_43888,Cardiology,Central,High,No,Low
HCP43889,HCP_Name_43889,Dermatology,South,High,Yes,High
HCP43890,HCP_Name_43890,General Practice,East,Medium,No,High
HCP43891,HCP_Name_43891,Neurology,West,High,No,High
HCP43892,HCP_Name_43892,Cardiology,West,High,Yes,High
HCP43893,HCP_Name_43893,Dermatology,South,Low,Yes,Low
HCP43894,HCP_Name_43894,Cardiology,Central,High,No,Medium
HCP43895,HCP_Name_43895,Cardiology,East,Medium,Yes,Low
HCP43896,HCP_Name_43896,Cardiology,West,High,No,Medium
HCP43897,HCP_Name_43897,Oncology,West,Medium,Yes,Low
HCP43898,HCP_Name_43898,Oncology,East,Low,No,Low
HCP43899,HCP_Name_43899,General Practice,Central,Medium,No,High
HCP43900,HCP_Name_43900,Cardiology,North,Medium,No,High
HCP43901,HCP_Name_43901,General Practice,Central,High,No,Medium
HCP43902,HCP_Name_43902,Cardiology,North,High,No,High
HCP43903,HCP_Name_43903,General Practice,North,Medium,No,Medium
HCP43904,HCP_Name_43904,Neurology,East,Medium,No,Medium
HCP43905,HCP_Name_43905,Cardiology,East,High,Yes,Medium
HCP43906,HCP_Name_43906,Neurology,North,Medium,No,Medium
HCP43907,HCP_Name_43907,Neurology,North,Medium,No,Low
HCP43908,HCP_Name_43908,Dermatology,South,Medium,No,Low
HCP43909,HCP_Name_43909,Oncology,Central,Medium,Yes,Medium
HCP43910,HCP_Name_43910,Dermatology,West,Medium,No,Low
HCP43911,HCP_Name_43911,Dermatology,East,Medium,Yes,Low
HCP43912,HCP_Name_43912,Neurology,South,Medium,No,Medium
HCP43913,HCP_Name_43913,Cardiology,North,Low,Yes,Low
HCP43914,HCP_Name_43914,Neurology,Central,Medium,No,Medium
HCP43915,HCP_Name_43915,Dermatology,West,Medium,Yes,Low
HCP43916,HCP_Name_43916,Oncology,South,Low,Yes,High
HCP43917,HCP_Name_43917,General Practice,West,Medium,Yes,High
HCP43918,HCP_Name_43918,Pediatrics,West,High,No,Low
HCP43919,HCP_Name_43919,Oncology,Central,High,No,High
HCP43920,HCP_Name_43920,Neurology,West,High,Yes,Medium
HCP43921,HCP_Name_43921,Neurology,Central,Medium,No,Low
HCP43922,HCP_Name_43922,Dermatology,East,Low,Yes,Medium
HCP43923,HCP_Name_43923,General Practice,North,Medium,Yes,Medium
HCP43924,HCP_Name_43924,Oncology,South,Low,No,Low
HCP43925,HCP_Name_43925,General Practice,East,Low,Yes,Medium
HCP43926,HCP_Name_43926,Pediatrics,North,Medium,No,Medium
HCP43927,HCP_Name_43927,Dermatology,South,Low,No,High
HCP43928,HCP_Name_43928,Neurology,South,Medium,No,High
HCP43929,HCP_Name_43929,Neurology,Central,Low,No,High
HCP43930,HCP_Name_43930,Dermatology,West,High,No,Medium
HCP43931,HCP_Name_43931,Dermatology,West,Medium,Yes,Low
HCP43932,HCP_Name_43932,General Practice,North,High,No,Medium
HCP43933,HCP_Name_43933,Dermatology,West,Low,No,High
HCP43934,HCP_Name_43934,Oncology,Central,Low,Yes,Medium
HCP43935,HCP_Name_43935,Cardiology,Central,Medium,Yes,High
HCP43936,HCP_Name_43936,General Practice,West,Medium,No,Medium
HCP43937,HCP_Name_43937,Oncology,South,High,Yes,Low
HCP43938,HCP_Name_43938,Cardiology,South,Medium,No,Low
HCP43939,HCP_Name_43939,Cardiology,East,High,Yes,Medium
HCP43940,HCP_Name_43940,General Practice,Central,Medium,Yes,Medium
HCP43941,HCP_Name_43941,Cardiology,East,Low,No,Medium
HCP43942,HCP_Name_43942,Neurology,South,Medium,Yes,Low
HCP43943,HCP_Name_43943,Cardiology,North,Low,Yes,Low
HCP43944,HCP_Name_43944,Dermatology,North,Low,Yes,Medium
HCP43945,HCP_Name_43945,Pediatrics,West,High,Yes,High
HCP43946,HCP_Name_43946,Dermatology,East,High,Yes,Low
HCP43947,HCP_Name_43947,General Practice,North,High,Yes,Low
HCP43948,HCP_Name_43948,Dermatology,West,Medium,Yes,Low
HCP43949,HCP_Name_43949,Pediatrics,East,Medium,No,Low
HCP43950,HCP_Name_43950,Cardiology,South,Low,Yes,Low
HCP43951,HCP_Name_43951,Cardiology,South,Medium,No,High
HCP43952,HCP_Name_43952,Neurology,North,Low,Yes,High
HCP43953,HCP_Name_43953,Pediatrics,East,High,Yes,High
HCP43954,HCP_Name_43954,Pediatrics,South,Medium,Yes,Medium
HCP43955,HCP_Name_43955,Oncology,North,Low,No,High
HCP43956,HCP_Name_43956,General Practice,North,Medium,No,High
HCP43957,HCP_Name_43957,Oncology,East,Medium,No,High
HCP43958,HCP_Name_43958,Oncology,West,Medium,No,Low
HCP43959,HCP_Name_43959,Pediatrics,East,Low,Yes,High
HCP43960,HCP_Name_43960,Cardiology,Central,High,Yes,Medium
HCP43961,HCP_Name_43961,Pediatrics,North,Medium,Yes,High
HCP43962,HCP_Name_43962,General Practice,Central,Low,No,Medium
HCP43963,HCP_Name_43963,Pediatrics,East,Low,Yes,Medium
HCP43964,HCP_Name_43964,General Practice,North,Low,Yes,Medium
HCP43965,HCP_Name_43965,General Practice,Central,Medium,No,Low
HCP43966,HCP_Name_43966,General Practice,North,Medium,Yes,Low
HCP43967,HCP_Name_43967,Dermatology,South,Medium,No,Low
HCP43968,HCP_Name_43968,Pediatrics,Central,Low,No,Medium
HCP43969,HCP_Name_43969,Pediatrics,Central,Low,No,Low
HCP43970,HCP_Name_43970,Dermatology,Central,High,No,Medium
HCP43971,HCP_Name_43971,Dermatology,South,Low,Yes,High
HCP43972,HCP_Name_43972,Dermatology,East,Low,No,High
HCP43973,HCP_Name_43973,Cardiology,Central,Low,No,High
HCP43974,HCP_Name_43974,Cardiology,West,Medium,Yes,Low
HCP43975,HCP_Name_43975,General Practice,South,Medium,Yes,Medium
HCP43976,HCP_Name_43976,Neurology,North,Low,No,Medium
HCP43977,HCP_Name_43977,General Practice,West,Low,Yes,High
HCP43978,HCP_Name_43978,Neurology,East,Medium,Yes,Low
HCP43979,HCP_Name_43979,Oncology,East,Medium,No,Low
HCP43980,HCP_Name_43980,General Practice,Central,Medium,No,Medium
HCP43981,HCP_Name_43981,General Practice,West,Low,No,High
HCP43982,HCP_Name_43982,Neurology,East,Low,No,High
HCP43983,HCP_Name_43983,General Practice,North,Low,No,Medium
HCP43984,HCP_Name_43984,Dermatology,West,Low,No,Medium
HCP43985,HCP_Name_43985,Neurology,North,Low,No,Low
HCP43986,HCP_Name_43986,Pediatrics,North,Medium,Yes,High
HCP43987,HCP_Name_43987,Dermatology,South,High,No,Medium
HCP43988,HCP_Name_43988,Cardiology,Central,Medium,Yes,Medium
HCP43989,HCP_Name_43989,Neurology,North,High,No,Low
HCP43990,HCP_Name_43990,General Practice,North,Low,No,Medium
HCP43991,HCP_Name_43991,Cardiology,East,Medium,No,High
HCP43992,HCP_Name_43992,Neurology,West,Medium,Yes,Low
HCP43993,HCP_Name_43993,Oncology,North,Low,Yes,Medium
HCP43994,HCP_Name_43994,Pediatrics,East,Medium,Yes,Low
HCP43995,HCP_Name_43995,General Practice,South,Medium,No,High
HCP43996,HCP_Name_43996,Dermatology,North,Medium,Yes,Low
HCP43997,HCP_Name_43997,General Practice,West,Low,No,Low
HCP43998,HCP_Name_43998,Cardiology,West,Low,Yes,High
HCP43999,HCP_Name_43999,Neurology,South,High,Yes,High
HCP44000,HCP_Name_44000,Pediatrics,West,Medium,No,Low
HCP44001,HCP_Name_44001,Pediatrics,Central,High,No,High
HCP44002,HCP_Name_44002,Neurology,East,Medium,No,Low
HCP44003,HCP_Name_44003,General Practice,West,High,No,Low
HCP44004,HCP_Name_44004,Neurology,South,Low,No,High
HCP44005,HCP_Name_44005,Oncology,North,Medium,Yes,High
HCP44006,HCP_Name_44006,General Practice,West,Low,Yes,Low
HCP44007,HCP_Name_44007,General Practice,West,Low,Yes,High
HCP44008,HCP_Name_44008,General Practice,North,Low,Yes,Medium
HCP44009,HCP_Name_44009,Oncology,North,Low,Yes,Medium
HCP44010,HCP_Name_44010,General Practice,East,Low,No,Low
HCP44011,HCP_Name_44011,Cardiology,Central,Low,Yes,Low
HCP44012,HCP_Name_44012,Neurology,South,Low,No,High
HCP44013,HCP_Name_44013,Pediatrics,South,High,No,High
HCP44014,HCP_Name_44014,Oncology,North,High,Yes,Low
HCP44015,HCP_Name_44015,Oncology,North,Medium,Yes,Low
HCP44016,HCP_Name_44016,Pediatrics,North,Low,No,Medium
HCP44017,HCP_Name_44017,Dermatology,North,Low,No,Medium
HCP44018,HCP_Name_44018,Neurology,South,Low,No,High
HCP44019,HCP_Name_44019,Dermatology,South,Low,Yes,Medium
HCP44020,HCP_Name_44020,Dermatology,South,Medium,Yes,Medium
HCP44021,HCP_Name_44021,Dermatology,Central,Low,No,High
HCP44022,HCP_Name_44022,Cardiology,East,Medium,No,High
HCP44023,HCP_Name_44023,General Practice,South,High,Yes,Medium
HCP44024,HCP_Name_44024,Pediatrics,South,Medium,No,High
HCP44025,HCP_Name_44025,General Practice,Central,Low,Yes,Medium
HCP44026,HCP_Name_44026,Dermatology,South,Low,No,Medium
HCP44027,HCP_Name_44027,Cardiology,East,Low,No,Low
HCP44028,HCP_Name_44028,Pediatrics,Central,Low,No,High
HCP44029,HCP_Name_44029,Cardiology,North,Low,No,Medium
HCP44030,HCP_Name_44030,Pediatrics,East,High,Yes,High
HCP44031,HCP_Name_44031,Dermatology,South,Medium,Yes,Low
HCP44032,HCP_Name_44032,General Practice,East,Medium,No,High
HCP44033,HCP_Name_44033,General Practice,South,Medium,Yes,High
HCP44034,HCP_Name_44034,Oncology,Central,Medium,No,Low
HCP44035,HCP_Name_44035,General Practice,North,High,Yes,High
HCP44036,HCP_Name_44036,Dermatology,East,High,No,High
HCP44037,HCP_Name_44037,General Practice,West,Low,Yes,High
HCP44038,HCP_Name_44038,Neurology,West,High,Yes,Low
HCP44039,HCP_Name_44039,Pediatrics,South,Low,No,High
HCP44040,HCP_Name_44040,Cardiology,Central,High,Yes,Low
HCP44041,HCP_Name_44041,Neurology,East,High,No,Medium
HCP44042,HCP_Name_44042,Cardiology,South,High,Yes,Low
HCP44043,HCP_Name_44043,Oncology,West,High,No,High
HCP44044,HCP_Name_44044,Neurology,Central,High,No,Medium
HCP44045,HCP_Name_44045,Cardiology,North,Low,Yes,Low
HCP44046,HCP_Name_44046,Oncology,East,Medium,No,Medium
HCP44047,HCP_Name_44047,Oncology,North,Medium,Yes,High
HCP44048,HCP_Name_44048,Pediatrics,Central,Medium,No,High
HCP44049,HCP_Name_44049,Dermatology,Central,Low,Yes,Medium
HCP44050,HCP_Name_44050,General Practice,South,Low,Yes,High
HCP44051,HCP_Name_44051,Oncology,North,High,No,Low
HCP44052,HCP_Name_44052,Neurology,North,High,No,Medium
HCP44053,HCP_Name_44053,Neurology,Central,Medium,Yes,Medium
HCP44054,HCP_Name_44054,Neurology,West,Low,No,High
HCP44055,HCP_Name_44055,Pediatrics,West,Medium,Yes,Low
HCP44056,HCP_Name_44056,Cardiology,Central,High,No,High
HCP44057,HCP_Name_44057,Oncology,Central,Low,No,High
HCP44058,HCP_Name_44058,Dermatology,East,Medium,No,High
HCP44059,HCP_Name_44059,General Practice,East,Medium,Yes,High
HCP44060,HCP_Name_44060,Oncology,West,Low,No,Low
HCP44061,HCP_Name_44061,Pediatrics,East,Low,Yes,Medium
HCP44062,HCP_Name_44062,Neurology,South,Medium,Yes,High
HCP44063,HCP_Name_44063,Cardiology,South,Medium,No,High
HCP44064,HCP_Name_44064,Neurology,South,High,Yes,Low
HCP44065,HCP_Name_44065,Pediatrics,East,High,No,Medium
HCP44066,HCP_Name_44066,Oncology,South,Low,No,Low
HCP44067,HCP_Name_44067,Cardiology,West,Medium,Yes,Low
HCP44068,HCP_Name_44068,General Practice,Central,High,Yes,High
HCP44069,HCP_Name_44069,Dermatology,North,Medium,Yes,High
HCP44070,HCP_Name_44070,Cardiology,Central,Medium,Yes,Low
HCP44071,HCP_Name_44071,Pediatrics,West,High,Yes,Low
HCP44072,HCP_Name_44072,Neurology,North,Medium,Yes,High
HCP44073,HCP_Name_44073,Pediatrics,South,Low,Yes,High
HCP44074,HCP_Name_44074,General Practice,South,High,Yes,Medium
HCP44075,HCP_Name_44075,General Practice,South,Medium,Yes,Medium
HCP44076,HCP_Name_44076,Pediatrics,South,Medium,No,Low
HCP44077,HCP_Name_44077,Neurology,Central,Medium,No,High
HCP44078,HCP_Name_44078,General Practice,South,Medium,Yes,High
HCP44079,HCP_Name_44079,Pediatrics,West,High,No,High
HCP44080,HCP_Name_44080,Neurology,Central,Low,No,Low
HCP44081,HCP_Name_44081,General Practice,North,Medium,No,High
HCP44082,HCP_Name_44082,Pediatrics,North,Medium,No,Low
HCP44083,HCP_Name_44083,Dermatology,West,Low,No,Low
HCP44084,HCP_Name_44084,General Practice,Central,Medium,Yes,High
HCP44085,HCP_Name_44085,Neurology,North,Low,Yes,Low
HCP44086,HCP_Name_44086,Neurology,Central,Low,No,Low
HCP44087,HCP_Name_44087,Neurology,East,Medium,No,Low
HCP44088,HCP_Name_44088,General Practice,Central,Medium,No,High
HCP44089,HCP_Name_44089,Pediatrics,West,Low,Yes,High
HCP44090,HCP_Name_44090,Oncology,North,Low,Yes,Medium
HCP44091,HCP_Name_44091,Cardiology,West,Medium,Yes,Low
HCP44092,HCP_Name_44092,Pediatrics,East,High,No,Medium
HCP44093,HCP_Name_44093,Pediatrics,East,High,No,High
HCP44094,HCP_Name_44094,Cardiology,South,Medium,Yes,Medium
HCP44095,HCP_Name_44095,Cardiology,West,High,No,Low
HCP44096,HCP_Name_44096,General Practice,Central,Low,Yes,High
HCP44097,HCP_Name_44097,Cardiology,East,Low,No,High
HCP44098,HCP_Name_44098,Oncology,North,Medium,Yes,High
HCP44099,HCP_Name_44099,Neurology,West,High,No,Low
HCP44100,HCP_Name_44100,Cardiology,East,Medium,No,Medium
HCP44101,HCP_Name_44101,Neurology,South,Medium,Yes,High
HCP44102,HCP_Name_44102,Dermatology,East,High,Yes,High
HCP44103,HCP_Name_44103,Neurology,Central,Low,No,High
HCP44104,HCP_Name_44104,General Practice,West,Medium,No,Medium
HCP44105,HCP_Name_44105,Dermatology,West,Medium,No,Low
HCP44106,HCP_Name_44106,Pediatrics,West,Low,No,Medium
HCP44107,HCP_Name_44107,Cardiology,Central,Low,No,High
HCP44108,HCP_Name_44108,Cardiology,North,High,Yes,Low
HCP44109,HCP_Name_44109,Dermatology,South,Medium,Yes,Medium
HCP44110,HCP_Name_44110,Cardiology,East,Medium,Yes,High
HCP44111,HCP_Name_44111,Neurology,South,Low,No,Medium
HCP44112,HCP_Name_44112,Neurology,West,High,Yes,Medium
HCP44113,HCP_Name_44113,General Practice,Central,High,No,Low
HCP44114,HCP_Name_44114,Pediatrics,West,Low,Yes,Medium
HCP44115,HCP_Name_44115,Dermatology,East,Medium,Yes,Low
HCP44116,HCP_Name_44116,Cardiology,West,Low,No,Low
HCP44117,HCP_Name_44117,General Practice,West,Low,Yes,High
HCP44118,HCP_Name_44118,Pediatrics,Central,Medium,Yes,Low
HCP44119,HCP_Name_44119,Cardiology,South,Medium,No,High
HCP44120,HCP_Name_44120,Pediatrics,Central,High,Yes,High
HCP44121,HCP_Name_44121,Neurology,South,Low,No,Low
HCP44122,HCP_Name_44122,Dermatology,North,High,No,High
HCP44123,HCP_Name_44123,Oncology,West,Medium,No,Medium
HCP44124,HCP_Name_44124,Pediatrics,West,Medium,No,Medium
HCP44125,HCP_Name_44125,Dermatology,North,Low,Yes,High
HCP44126,HCP_Name_44126,General Practice,South,High,No,Medium
HCP44127,HCP_Name_44127,General Practice,Central,Low,No,High
HCP44128,HCP_Name_44128,Dermatology,South,High,Yes,Low
HCP44129,HCP_Name_44129,Neurology,South,High,No,High
HCP44130,HCP_Name_44130,Pediatrics,North,High,No,Medium
HCP44131,HCP_Name_44131,Oncology,North,Medium,Yes,Medium
HCP44132,HCP_Name_44132,Cardiology,North,Medium,No,High
HCP44133,HCP_Name_44133,Neurology,North,Medium,Yes,High
HCP44134,HCP_Name_44134,Pediatrics,West,Low,Yes,Low
HCP44135,HCP_Name_44135,General Practice,West,Medium,Yes,Low
HCP44136,HCP_Name_44136,Dermatology,South,Medium,Yes,High
HCP44137,HCP_Name_44137,Neurology,South,High,No,Medium
HCP44138,HCP_Name_44138,Oncology,South,Low,No,Medium
HCP44139,HCP_Name_44139,Pediatrics,East,High,Yes,High
HCP44140,HCP_Name_44140,General Practice,North,High,No,Low
HCP44141,HCP_Name_44141,Cardiology,Central,High,No,Medium
HCP44142,HCP_Name_44142,Dermatology,North,High,No,Medium
HCP44143,HCP_Name_44143,Oncology,North,Medium,No,High
HCP44144,HCP_Name_44144,Oncology,South,High,No,Low
HCP44145,HCP_Name_44145,Neurology,West,Medium,Yes,High
HCP44146,HCP_Name_44146,Dermatology,East,Low,Yes,Medium
HCP44147,HCP_Name_44147,Cardiology,Central,Medium,No,Low
HCP44148,HCP_Name_44148,General Practice,West,High,No,Low
HCP44149,HCP_Name_44149,Dermatology,South,Medium,Yes,Low
HCP44150,HCP_Name_44150,Pediatrics,Central,Medium,Yes,Medium
HCP44151,HCP_Name_44151,Cardiology,North,Low,No,Medium
HCP44152,HCP_Name_44152,Pediatrics,West,High,Yes,Medium
HCP44153,HCP_Name_44153,Cardiology,North,Low,No,Medium
HCP44154,HCP_Name_44154,Cardiology,Central,Medium,No,High
HCP44155,HCP_Name_44155,Oncology,South,Low,No,Low
HCP44156,HCP_Name_44156,Pediatrics,Central,High,No,Medium
HCP44157,HCP_Name_44157,Dermatology,North,High,No,High
HCP44158,HCP_Name_44158,General Practice,South,High,Yes,High
HCP44159,HCP_Name_44159,Cardiology,East,Low,Yes,Low
HCP44160,HCP_Name_44160,Dermatology,South,High,Yes,Low
HCP44161,HCP_Name_44161,Cardiology,North,High,No,Medium
HCP44162,HCP_Name_44162,Cardiology,South,Low,No,Low
HCP44163,HCP_Name_44163,Neurology,Central,High,No,High
HCP44164,HCP_Name_44164,General Practice,Central,High,No,Medium
HCP44165,HCP_Name_44165,General Practice,South,Low,Yes,Low
HCP44166,HCP_Name_44166,Dermatology,North,Low,No,Low
HCP44167,HCP_Name_44167,Pediatrics,Central,Low,Yes,Medium
HCP44168,HCP_Name_44168,Pediatrics,North,Medium,Yes,Medium
HCP44169,HCP_Name_44169,Pediatrics,East,High,Yes,High
HCP44170,HCP_Name_44170,Dermatology,North,Low,No,Medium
HCP44171,HCP_Name_44171,Oncology,North,High,No,Low
HCP44172,HCP_Name_44172,Oncology,West,Medium,No,High
HCP44173,HCP_Name_44173,Pediatrics,North,Low,No,Medium
HCP44174,HCP_Name_44174,General Practice,South,Medium,No,Low
HCP44175,HCP_Name_44175,Pediatrics,West,Low,No,Low
HCP44176,HCP_Name_44176,Cardiology,South,High,Yes,High
HCP44177,HCP_Name_44177,Cardiology,North,Low,No,High
HCP44178,HCP_Name_44178,Dermatology,Central,Medium,No,Medium
HCP44179,HCP_Name_44179,Dermatology,South,Medium,Yes,Low
HCP44180,HCP_Name_44180,Cardiology,South,High,Yes,Medium
HCP44181,HCP_Name_44181,Oncology,East,Medium,Yes,Medium
HCP44182,HCP_Name_44182,Cardiology,East,Medium,Yes,High
HCP44183,HCP_Name_44183,General Practice,Central,Low,Yes,High
HCP44184,HCP_Name_44184,Oncology,East,Low,No,High
HCP44185,HCP_Name_44185,General Practice,East,High,Yes,Medium
HCP44186,HCP_Name_44186,Oncology,North,Medium,Yes,Low
HCP44187,HCP_Name_44187,Dermatology,North,High,No,High
HCP44188,HCP_Name_44188,General Practice,Central,Medium,No,High
HCP44189,HCP_Name_44189,General Practice,Central,Medium,Yes,Low
HCP44190,HCP_Name_44190,General Practice,East,Low,Yes,Low
HCP44191,HCP_Name_44191,Pediatrics,West,Medium,Yes,Medium
HCP44192,HCP_Name_44192,Cardiology,Central,Medium,Yes,Low
